t,estado,razon,velocidad,angulo,heading,color_piso,watchdog_pico,esquinas,frontal,frontal_muro,izquierda,derecha,trasera,trasera_valida,cobertura_trasera,trasera_izquierda,trasera_izquierda_valida,cobertura_trasera_izquierda,trasera_derecha,trasera_derecha_valida,cobertura_trasera_derecha,calidad_pared,tracks,tracks_confirmados,track_activo_id,track_activo_color,track_activo_x,track_activo_y,track_activo_edad,track_activo_observado,distancia_sobrepaso,hueco_confianza,vision_edad_ms
2510.248375,RECOVERY,retroceso corto de emergencia,-15,-9.49,87.91,PISTA,OK,1,137.5,1066.2,748.3,406.8,604.1,1,1.000,599.0,1,0.932,395.0,1,0.986,0.213,3,1,,,,,,0,143.7,,80.3
2510.348068,RECOVERY,retroceso corto de emergencia,-20,-10.05,87.98,PISTA,OK,1,139.5,1067.0,734.1,407.7,606.6,1,0.972,597.2,1,0.945,396.2,1,0.986,0.212,3,1,,,,,,0,143.7,,49.0
2510.448467,RECOVERY,retroceso corto de emergencia,-20,-9.93,88.56,PISTA,OK,1,143.8,1068.5,745.3,408.1,595.5,1,1.000,594.5,1,0.918,396.0,1,0.986,0.212,3,1,,,,,,0,143.7,,77.2
2510.549342,RECOVERY,retroceso corto de emergencia,-20,-9.83,89.14,PISTA,OK,1,149.5,1074.5,743.9,409.8,596.8,1,1.000,593.5,1,0.918,397.0,1,0.986,0.213,3,1,,,,,,0,143.7,,50.7
2510.649493,RECOVERY,retroceso corto de emergencia,-20,-9.65,89.68,PISTA,OK,1,154.5,2139.8,752.2,411.0,583.6,1,1.000,591.0,1,0.932,398.0,1,1.000,0.213,3,1,,,,,,0,143.7,,78.0
2510.747342,RECOVERY,retroceso corto de emergencia,-20,-9.55,90.23,PISTA,OK,1,160.8,1078.5,720.9,412.0,581.2,1,1.000,590.0,1,0.890,399.0,1,1.000,0.217,3,1,,,,,,0,143.7,,48.6
2510.848931,RECOVERY,retroceso corto de emergencia,-20,-9.46,90.76,PISTA,OK,1,166.0,172.0,752.7,412.5,575.5,1,1.000,587.5,1,0.918,398.2,1,1.000,0.215,3,1,,,,,,0,143.7,,82.4
2510.948373,RECOVERY,retroceso corto de emergencia,-20,-9.28,91.05,PISTA,OK,1,171.0,178.0,711.6,413.3,573.8,1,1.000,586.0,1,0.918,400.5,1,1.000,0.219,4,1,,,,,,0,143.7,,51.1
2511.048644,RECOVERY,retroceso corto de emergencia,-20,-9.11,91.62,PISTA,OK,1,173.5,1099.0,701.5,414.2,564.4,1,1.000,584.0,1,0.890,401.8,1,1.000,0.220,5,2,,,,,,0,143.7,,79.3
2511.148367,RECOVERY,retroceso corto de emergencia,-20,-9.01,92.23,PISTA,OK,1,177.8,1105.5,707.6,414.9,559.5,1,1.000,583.0,1,0.890,402.8,1,1.000,0.220,5,3,,,,,,0,143.7,,51.7
2511.249875,RECOVERY,retroceso corto de emergencia,-20,-8.95,92.85,PISTA,OK,1,182.5,1111.0,693.9,415.2,554.6,1,1.000,580.0,1,0.877,401.0,1,1.000,0.222,5,3,,,,,,0,143.7,,81.3
2511.349372,RECOVERY,retroceso corto de emergencia,-20,-8.72,93.20,PISTA,OK,1,188.0,1116.0,699.9,416.5,548.4,1,1.000,578.0,1,0.890,403.5,1,1.000,0.221,5,3,,,,,,0,143.7,,51.8
2511.449060,RECOVERY,retroceso corto de emergencia,-20,-8.68,93.81,PISTA,OK,1,194.0,1129.0,706.5,417.3,544.3,1,1.000,577.5,1,0.904,404.0,1,1.000,0.221,5,3,,,,,,0,143.7,,75.1
2511.548350,RECOVERY,retroceso corto de emergencia,-20,-8.54,94.42,PISTA,OK,1,201.5,1130.0,775.6,418.4,540.6,1,1.000,575.5,1,0.918,404.8,1,1.000,0.220,5,3,,,,,,0,143.7,,49.5
2511.648357,RECOVERY,retroceso corto de emergencia,-20,-8.40,95.10,PISTA,OK,1,207.5,1136.8,763.4,418.9,527.1,1,1.000,573.0,1,0.890,405.0,1,1.000,0.220,5,3,,,,,,0,143.7,,80.4
2511.747079,RECOVERY,retroceso corto de emergencia,-20,-8.35,95.75,PISTA,OK,1,215.5,1150.0,790.0,419.9,528.8,1,0.944,572.0,1,0.904,405.0,1,0.973,0.218,5,3,,,,,,0,143.7,,50.2
2511.846757,RECOVERY,retroceso corto de emergencia,-20,-8.22,96.02,PISTA,OK,1,222.0,2210.8,780.6,420.7,522.2,1,1.000,570.5,1,0.904,406.0,1,1.000,0.219,5,3,,,,,,0,143.7,,80.5
2511.944458,RECOVERY,retroceso corto de emergencia,-20,-8.25,96.65,NARANJA,OK,1,228.8,1669.0,769.0,421.0,530.2,1,0.972,571.0,1,0.918,406.0,1,0.986,0.219,4,2,,,,,,0,143.7,,48.0
2512.045347,RECOVERY,retroceso corto de emergencia,-20,-8.28,97.30,NARANJA,OK,1,234.5,1170.0,767.4,422.0,514.4,1,0.972,572.0,1,0.918,406.5,1,0.986,0.219,4,2,,,,,,0,143.7,,82.5
2512.143016,RECOVERY,retroceso corto de emergencia,-20,-8.15,97.93,NARANJA,OK,1,242.0,1174.5,738.6,422.3,508.3,1,0.972,569.8,1,0.932,406.8,1,0.986,0.224,4,2,,,,,,0,143.7,,46.0
2512.243005,RECOVERY,retroceso corto de emergencia,-20,-12.15,98.20,NARANJA,OK,1,247.5,263.0,739.2,423.1,500.5,1,1.000,709.0,1,0.890,407.0,1,1.000,0.219,4,2,,,,,,0,143.7,,80.3
2512.343831,RECOVERY,retroceso corto de emergencia,-20,-14.66,98.79,PISTA,OK,1,256.5,272.5,752.3,423.5,494.8,1,1.000,700.0,1,0.904,406.8,1,1.000,0.221,5,2,,,,,,0,143.7,,47.5
2512.442284,RECOVERY,retroceso corto de emergencia,-20,-14.38,99.68,PISTA,OK,1,260.8,1683.5,692.5,424.4,492.9,1,0.972,694.5,1,0.932,407.0,1,0.986,0.261,5,2,,,,,,0,143.7,,79.0
2512.541677,RECOVERY,retroceso corto de emergencia,-20,-13.86,100.20,PISTA,OK,1,267.5,1388.5,726.1,426.4,480.0,1,1.000,685.0,1,0.877,407.8,1,1.000,0.213,5,2,,,,,,0,143.7,,45.6
2512.642932,RECOVERY,retroceso corto de emergencia,-20,-13.55,101.10,PISTA,OK,1,272.0,1352.5,709.0,428.2,475.1,1,1.000,679.5,1,0.904,408.5,1,1.000,0.210,5,2,,,,,,0,143.7,,77.7
2512.742513,RECOVERY,retroceso corto de emergencia,-20,-13.20,101.92,PISTA,OK,1,278.0,1332.0,714.1,429.4,476.3,1,1.000,672.5,1,0.932,408.5,1,1.000,0.203,5,2,,,,,,0,143.7,,45.1
2512.842843,RECOVERY,retroceso corto de emergencia,-20,-12.88,102.83,PISTA,OK,1,284.0,1300.0,773.3,430.9,465.3,1,1.000,666.5,1,0.904,409.0,1,1.000,0.591,5,2,,,,,,0,143.7,,79.1
2512.943612,RECOVERY,retroceso corto de emergencia,-20,-12.65,103.27,PISTA,OK,1,291.0,1249.5,772.6,433.0,457.5,1,0.972,662.0,1,0.918,409.0,1,0.986,0.476,5,2,,,,,,0,143.7,,45.9
2513.042521,RECOVERY,retroceso corto de emergencia,-20,-12.24,104.21,PISTA,OK,1,299.5,1243.5,853.9,434.5,451.8,1,0.972,654.0,1,0.904,409.2,1,0.986,0.198,5,2,,,,,,0,143.7,,76.8
2513.141630,RECOVERY,retroceso corto de emergencia,-20,-12.03,105.27,PISTA,OK,1,305.5,1195.0,887.1,437.2,449.7,1,1.000,649.0,1,0.959,408.5,1,1.000,0.200,5,2,,,,,,0,143.7,,45.3
2513.243285,RECOVERY,retroceso corto de emergencia,-20,-11.70,106.22,PISTA,OK,1,312.0,1155.0,1854.4,438.3,447.7,1,1.000,642.5,1,0.945,408.5,1,1.000,0.194,5,2,,,,,,0,143.7,,80.9
2513.342633,RECOVERY,retroceso corto de emergencia,-20,-11.35,107.16,PISTA,OK,1,320.5,1173.5,889.7,440.7,436.6,1,1.000,635.5,1,0.973,408.5,1,1.000,0.204,5,2,,,,,,0,143.7,,44.9
2513.442725,CRUISE,recuperacion despejada,0,-8.89,107.65,PISTA,OK,1,329.0,1115.0,892.0,442.3,430.1,1,1.000,630.0,1,0.959,407.8,1,1.000,0.206,4,1,,,,,,0,143.7,,80.9
2513.542448,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 35,5,-12.89,108.51,PISTA,OK,1,1091.5,1091.5,864.1,444.7,426.4,1,0.972,623.5,1,0.932,407.8,1,0.986,0.203,4,1,35,ROJO,85.6,318.9,0.000,1,143.7,,44.3
2513.643796,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 35,10,-16.89,108.38,PISTA,OK,1,1104.0,1104.0,1662.1,444.5,425.1,1,1.000,624.0,1,0.945,407.0,1,1.000,0.199,4,1,35,ROJO,88.3,321.5,0.000,1,143.7,,80.3
2513.741702,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 35,15,-20.00,108.25,PISTA,OK,1,1127.5,1127.5,1748.9,444.8,428.4,1,1.000,624.5,1,0.973,407.0,1,1.000,0.192,4,1,35,ROJO,88.5,321.2,0.000,1,143.7,,45.8
2513.843309,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 35,20,-20.00,108.12,PISTA,OK,1,1112.0,1112.0,1690.5,445.3,428.8,1,1.000,626.5,1,0.959,407.5,1,1.000,0.199,5,1,35,ROJO,89.2,318.9,0.000,1,143.7,,81.5
2513.942703,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 35,25,-20.00,107.35,PISTA,OK,1,1139.5,1139.5,840.8,445.1,433.7,1,1.000,632.0,1,0.932,408.0,1,1.000,0.206,5,1,35,ROJO,86.1,316.3,0.000,1,143.7,,45.4
2514.042976,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 35,20,-20.00,105.78,PISTA,OK,1,326.0,1197.5,782.7,441.7,439.9,1,1.000,638.5,1,0.959,407.5,1,1.000,0.201,5,1,35,ROJO,79.3,311.1,0.000,1,143.7,,80.5
2514.143931,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 35,20,-20.00,104.05,PISTA,OK,1,317.0,1716.5,2173.5,437.8,447.7,1,1.000,647.5,1,0.918,408.0,1,1.000,0.189,6,1,35,ROJO,67.6,306.4,0.000,1,143.7,,47.6
2514.244101,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 35,20,-20.00,103.35,PISTA,OK,1,306.0,1277.5,782.6,433.6,452.2,1,1.000,653.5,1,0.945,407.2,1,1.000,0.631,6,1,35,ROJO,56.4,301.3,0.000,1,143.7,,80.9
2514.343514,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 35,20,-20.00,101.91,PISTA,OK,1,297.5,1354.0,735.7,430.8,467.7,1,1.000,662.5,1,0.959,407.2,1,1.000,0.818,6,1,35,ROJO,47.1,296.3,0.000,1,143.7,,44.9
2514.441777,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 35,20,-20.00,100.50,PISTA,OK,1,291.0,1402.5,715.1,427.2,471.8,1,1.000,670.0,1,0.904,405.0,1,1.000,0.262,6,1,35,ROJO,39.8,290.5,0.000,1,143.7,,77.2
2514.542711,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 35,20,-20.00,99.78,PISTA,OK,1,283.5,1693.5,3207.8,424.1,483.7,1,0.972,675.8,1,0.932,405.5,1,0.986,0.185,7,1,35,ROJO,30.6,286.3,0.000,1,143.7,,45.7
2514.642908,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 35,20,-20.00,98.46,PISTA,OK,1,277.0,280.5,739.0,421.3,482.5,1,1.000,684.0,1,0.904,403.5,1,1.000,0.221,7,1,35,ROJO,23.7,280.6,0.000,1,143.7,,77.5
2514.742506,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 35,20,-16.00,97.07,PISTA,OK,1,271.0,1202.0,761.1,418.6,497.2,1,1.000,693.5,1,0.932,400.5,1,1.000,0.219,8,1,35,ROJO,19.3,274.1,0.000,1,0.0,,47.7
2514.843864,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 35,20,-12.00,95.67,PISTA,OK,1,263.5,1197.0,612.9,415.4,507.5,1,1.000,577.0,1,0.904,398.5,1,1.000,0.757,8,2,35,ROJO,15.9,267.8,0.000,1,8.1,,81.0
2514.943434,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 35,20,-8.00,94.92,PISTA,OK,1,256.0,1190.5,564.6,411.5,517.3,1,1.000,577.5,1,0.890,397.2,1,1.000,0.706,8,2,35,ROJO,12.1,262.8,0.000,1,16.1,,47.4
2515.043735,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 35,20,-4.00,93.48,NARANJA,OK,1,246.5,2243.5,695.6,408.5,543.8,1,0.972,580.0,1,0.918,395.0,1,0.986,0.222,8,2,35,ROJO,5.4,253.8,0.000,1,24.1,,78.9
2515.142766,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 35,20,0.00,92.16,NARANJA,OK,1,241.0,270.5,662.3,404.4,543.9,1,1.000,582.5,1,0.849,393.0,1,1.000,0.391,8,2,35,ROJO,-0.4,245.9,0.099,1,32.0,,47.2
2515.242719,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 35,20,4.00,90.62,NARANJA,OK,1,234.0,263.2,667.9,401.1,555.4,1,0.972,585.8,1,0.863,388.0,1,0.986,0.345,8,3,35,ROJO,-7.0,237.8,0.199,1,40.0,,80.7
2515.342274,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 35,20,7.46,89.61,PISTA,OK,1,227.5,1163.0,692.9,399.0,566.0,1,0.972,589.5,1,0.890,388.0,1,0.986,0.226,8,3,35,ROJO,-11.2,229.7,0.299,1,48.0,,45.8
2515.441965,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 35,20,7.73,89.34,PISTA,OK,1,219.5,1158.0,679.0,397.4,599.4,1,0.972,591.5,1,0.849,386.8,1,0.986,0.227,8,3,35,ROJO,-12.3,221.7,0.398,1,56.0,,79.0
2515.540965,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 40,20,8.01,89.06,PISTA,OK,1,210.5,1163.0,661.8,396.9,583.4,1,0.972,592.5,1,0.822,387.2,1,1.000,0.320,8,3,40,ROJO,-42.7,214.1,0.000,1,63.9,,46.4
2515.640050,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 40,20,7.88,89.19,PISTA,OK,1,202.5,1140.0,669.4,397.3,580.0,1,0.972,592.8,1,0.808,387.5,1,0.986,0.254,8,3,40,ROJO,-39.6,206.2,0.000,1,71.8,,78.3
2515.739545,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 40,20,7.81,89.26,PISTA,OK,1,195.5,1131.0,673.7,398.4,586.1,1,0.972,594.5,1,0.904,388.2,1,0.986,0.227,8,3,40,ROJO,-38.6,198.7,0.000,1,79.8,,44.5
2515.838327,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 40,20,7.64,89.43,PISTA,OK,1,188.0,1126.0,657.2,399.1,576.7,1,0.972,593.0,1,0.877,389.5,1,0.986,0.289,7,3,40,ROJO,-38.0,190.9,0.099,1,87.7,,77.1
2515.937740,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 40,20,7.44,89.63,PISTA,OK,1,182.5,1118.5,659.7,400.5,573.2,1,0.972,594.8,1,0.890,391.0,1,0.986,0.260,7,3,40,ROJO,-37.3,183.1,0.198,1,95.6,,41.3
2516.035899,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 40,20,7.25,89.82,PISTA,OK,1,175.0,1113.0,672.2,401.1,583.2,1,0.917,594.5,1,0.877,390.2,1,0.959,0.226,7,3,40,ROJO,-36.7,175.4,0.296,1,103.5,,74.4
2516.135317,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 40,20,7.06,90.01,PISTA,OK,1,167.0,1104.5,664.8,401.8,589.4,1,1.000,594.5,1,0.863,390.5,1,0.986,0.227,7,3,40,ROJO,-36.1,167.5,0.396,1,111.4,,40.3
2516.236854,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 40,20,6.96,90.11,PISTA,OK,1,164.0,1108.0,557.5,403.4,574.2,1,1.000,594.0,1,0.836,392.8,1,1.000,0.792,6,3,40,ROJO,-36.1,167.5,0.396,0,119.5,,75.7
2516.336283,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 40,20,6.69,90.38,PISTA,OK,1,156.5,2149.0,558.7,404.0,576.3,1,0.972,596.5,1,0.890,392.5,1,0.973,0.807,4,2,40,ROJO,-36.1,167.5,0.396,0,127.5,,41.8
2516.438719,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 40,20,6.47,90.60,PISTA,OK,1,150.5,2142.5,551.7,405.3,580.0,1,1.000,597.0,1,0.849,393.8,1,1.000,0.756,4,2,40,ROJO,-36.1,167.5,0.396,0,135.7,,75.5
2516.535265,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 40,20,6.28,90.79,PISTA,OK,1,143.5,2132.5,551.9,406.9,576.1,1,1.000,598.2,1,0.822,395.0,1,1.000,0.767,4,2,40,ROJO,-36.1,167.5,0.396,0,143.4,,40.8
2516.635506,RECOVERY,retroceso corto de emergencia,0,2.28,90.90,PISTA,OK,1,136.5,156.0,547.7,407.8,572.6,1,1.000,597.8,1,0.836,396.0,1,1.000,0.737,4,2,,,,,,0,143.4,,74.3
2516.736144,RECOVERY,retroceso corto de emergencia,-5,-1.72,91.11,PISTA,OK,1,132.0,2116.5,548.6,409.0,570.9,1,1.000,598.2,1,0.890,396.8,1,1.000,0.775,4,2,,,,,,0,143.4,,39.1
2516.834715,RECOVERY,retroceso corto de emergencia,-10,-5.72,91.13,PISTA,OK,1,132.0,144.5,548.5,410.0,566.4,1,0.972,598.2,1,0.863,397.5,1,0.986,0.756,4,2,,,,,,0,143.4,,73.1
2516.934030,RECOVERY,retroceso corto de emergencia,-15,-9.72,91.33,PISTA,OK,1,133.5,141.5,733.2,410.8,562.3,1,0.972,597.5,1,0.959,398.5,1,0.986,0.216,4,2,,,,,,0,143.4,,39.2
2517.035820,RECOVERY,retroceso corto de emergencia,-20,-9.90,91.80,PISTA,OK,1,136.0,140.5,741.4,411.7,562.8,1,1.000,596.0,1,0.973,398.0,1,1.000,0.216,3,1,,,,,,0,143.4,,75.0
2517.135387,RECOVERY,retroceso corto de emergencia,-20,-9.85,92.03,PISTA,OK,1,139.8,1056.5,765.4,412.4,549.2,1,1.000,595.0,1,0.918,398.0,1,1.000,0.214,4,1,,,,,,0,143.4,,40.7
2517.235681,RECOVERY,retroceso corto de emergencia,-20,-9.65,92.59,PISTA,OK,1,142.5,1065.5,759.9,413.2,550.5,1,0.972,593.0,1,0.904,400.0,1,0.973,0.215,4,2,,,,,,0,143.4,,74.9
2517.335526,RECOVERY,retroceso corto de emergencia,-20,-9.53,93.17,PISTA,OK,1,148.5,1075.5,756.1,414.3,547.2,1,0.944,591.8,1,0.945,401.2,1,0.973,0.216,5,2,,,,,,0,143.4,,39.4
2517.437360,RECOVERY,retroceso corto de emergencia,-20,-9.43,93.75,PISTA,OK,1,153.0,1082.5,725.6,415.0,536.5,1,0.972,591.0,1,0.932,402.5,1,0.986,0.218,5,3,,,,,,0,143.4,,74.1
2517.537570,RECOVERY,retroceso corto de emergencia,-20,-9.33,94.02,PISTA,OK,1,160.0,1082.5,725.4,415.5,531.2,1,1.000,588.0,1,0.918,401.5,1,1.000,0.218,5,3,,,,,,0,143.4,,41.9
2517.639515,RECOVERY,retroceso corto de emergencia,-20,-9.21,94.59,PISTA,OK,1,165.5,1096.5,759.3,416.2,530.0,1,0.972,586.5,1,0.932,402.2,1,0.986,0.218,5,3,,,,,,0,143.4,,77.8
2517.739257,RECOVERY,retroceso corto de emergencia,-20,-9.10,95.14,PISTA,OK,1,170.0,1096.5,768.7,416.6,524.7,1,1.000,585.0,1,0.890,403.0,1,1.000,0.219,5,3,,,,,,0,143.4,,45.0
2517.839299,RECOVERY,retroceso corto de emergencia,-20,-8.96,95.43,PISTA,OK,1,175.0,1108.5,763.4,417.3,521.8,1,0.972,583.0,1,0.932,403.8,1,0.986,0.219,5,3,,,,,,0,143.4,,77.6
2517.939955,RECOVERY,retroceso corto de emergencia,-20,-8.91,96.02,PISTA,OK,1,181.5,1108.5,768.9,418.0,511.2,1,1.000,582.0,1,0.904,403.8,1,1.000,0.219,5,3,,,,,,0,143.4,,41.3
2518.038703,RECOVERY,retroceso corto de emergencia,-20,-8.81,96.67,PISTA,OK,1,187.0,1122.0,760.9,418.6,509.1,1,1.000,580.0,1,0.904,403.8,1,1.000,0.220,5,3,,,,,,0,143.4,,75.1
2518.138351,RECOVERY,retroceso corto de emergencia,-20,-8.72,97.34,PISTA,OK,1,193.0,1125.0,751.8,419.3,501.3,1,1.000,578.5,1,0.918,404.0,1,1.000,0.221,5,3,,,,,,0,143.4,,44.3
2518.240219,RECOVERY,retroceso corto de emergencia,-20,-8.61,97.94,PISTA,OK,1,200.5,1131.2,617.5,420.1,503.2,1,1.000,577.0,1,0.877,404.8,1,1.000,0.645,4,2,,,,,,0,143.4,,80.0
2518.339530,RECOVERY,retroceso corto de emergencia,-20,-8.70,98.26,PISTA,OK,1,206.0,1138.0,744.9,420.2,492.3,1,1.000,577.5,1,0.932,403.5,1,1.000,0.223,4,2,,,,,,0,143.4,,43.0
2518.439277,RECOVERY,retroceso corto de emergencia,-20,-8.80,98.90,PISTA,OK,1,212.5,1640.5,738.7,421.2,490.7,1,1.000,580.0,1,0.890,404.0,1,1.000,0.221,4,2,,,,,,0,143.4,,75.6
2518.540252,RECOVERY,retroceso corto de emergencia,-20,-8.74,99.60,PISTA,OK,1,220.0,1648.0,723.5,421.6,499.5,1,0.972,578.5,1,0.904,403.8,1,0.986,0.222,4,2,,,,,,0,143.4,,46.0
2518.638352,RECOVERY,retroceso corto de emergencia,-20,-12.74,99.91,PISTA,OK,1,223.8,243.5,760.5,422.2,474.3,1,1.000,728.5,1,0.945,404.2,1,1.000,0.224,4,2,,,,,,0,143.4,,76.0
2518.738892,RECOVERY,retroceso corto de emergencia,-20,-15.80,100.51,PISTA,OK,1,231.8,1364.0,746.0,422.5,473.1,1,1.000,720.0,1,0.890,404.0,1,1.000,0.224,4,2,,,,,,0,143.4,,43.7
2518.836675,RECOVERY,retroceso corto de emergencia,-20,-15.39,101.62,NARANJA,OK,1,241.0,1306.5,722.3,424.4,468.6,1,1.000,712.5,1,0.877,404.8,1,1.000,0.204,5,2,,,,,,0,143.4,,73.3
2518.937103,RECOVERY,retroceso corto de emergencia,-20,-14.93,102.69,NARANJA,OK,1,246.5,1280.0,697.8,427.1,457.9,1,0.972,703.0,1,0.890,404.5,1,0.986,0.287,5,2,,,,,,0,143.4,,42.2
2519.035572,RECOVERY,retroceso corto de emergencia,-20,-14.73,103.18,NARANJA,OK,1,254.2,1248.5,713.5,428.7,455.0,1,1.000,698.5,1,0.890,404.0,1,1.000,0.279,5,2,,,,,,0,143.4,,75.3
2519.134471,RECOVERY,retroceso corto de emergencia,-20,-14.40,104.60,NARANJA,OK,1,259.0,1265.0,715.6,431.1,451.4,1,1.000,693.0,1,0.904,405.0,1,1.000,0.439,5,2,,,,,,0,143.4,,39.5
2519.233007,RECOVERY,retroceso corto de emergencia,-20,-14.09,105.13,PISTA,OK,1,265.5,1177.5,699.9,433.0,446.2,1,1.000,685.5,1,0.932,403.8,1,1.000,0.626,5,2,,,,,,0,143.4,,71.9
2519.333649,RECOVERY,retroceso corto de emergencia,-20,-13.83,106.20,PISTA,OK,1,274.5,1149.0,736.2,435.6,436.2,1,0.972,681.0,1,0.959,404.5,1,0.986,0.757,5,2,,,,,,0,143.4,,38.6
2519.433640,RECOVERY,retroceso corto de emergencia,-20,-13.53,107.16,PISTA,OK,1,281.0,1122.5,915.7,437.6,429.6,1,1.000,674.5,1,0.973,404.0,1,1.000,0.201,5,2,,,,,,0,143.4,,72.9
2519.534570,RECOVERY,retroceso corto de emergencia,-20,-13.29,107.61,PISTA,OK,1,288.0,1118.5,914.0,439.7,431.3,1,1.000,669.5,1,1.000,403.8,1,1.000,0.203,5,2,,,,,,0,143.4,,41.0
2519.634716,RECOVERY,retroceso corto de emergencia,-20,-13.08,108.50,PISTA,OK,1,294.0,1069.0,1814.1,441.9,421.0,1,1.000,663.5,1,0.973,402.0,1,1.000,0.197,5,3,,,,,,0,143.4,,74.9
2519.734177,RECOVERY,retroceso corto de emergencia,-20,-12.66,109.45,PISTA,OK,1,301.0,1088.5,967.3,443.8,415.3,1,1.000,656.5,1,0.986,403.2,1,1.000,0.205,5,3,,,,,,0,143.4,,38.6
2519.832586,RECOVERY,retroceso corto de emergencia,-20,-12.46,110.52,PISTA,OK,1,1041.5,1041.5,1628.4,447.0,407.5,1,1.000,651.5,1,0.973,402.2,1,1.000,0.202,5,2,,,,,,0,143.4,,71.5
2519.933430,RECOVERY,retroceso corto de emergencia,-20,-12.18,111.07,PISTA,OK,1,1033.5,1033.5,1520.2,449.7,403.0,1,1.000,645.5,1,0.973,402.0,1,1.000,0.197,5,2,,,,,,0,143.4,,38.8
2520.033463,CRUISE,recuperacion despejada,0,-11.16,112.19,PISTA,OK,1,990.5,990.5,1498.4,451.9,397.7,1,1.000,640.5,1,0.986,400.5,1,1.000,0.201,5,2,,,,,,0,143.4,,74.0
2520.133316,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 43,5,-15.16,113.07,PISTA,OK,1,979.0,979.0,1417.4,454.6,395.0,1,1.000,634.0,1,1.000,400.0,1,1.000,0.199,5,2,43,ROJO,104.3,302.1,0.000,1,143.4,,39.7
2520.234670,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 43,10,-19.16,112.94,PISTA,OK,1,999.2,999.2,855.9,454.9,392.0,1,1.000,634.0,1,0.986,400.0,1,1.000,0.210,6,2,43,ROJO,105.0,303.9,0.000,1,143.4,,74.5
2520.334341,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 43,15,-20.00,112.87,PISTA,OK,1,977.0,977.0,1425.8,455.6,395.7,1,1.000,635.2,1,0.986,400.5,1,1.000,0.197,6,2,43,ROJO,106.2,304.2,0.000,1,143.4,,39.6
2520.436216,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 43,20,-20.00,112.50,PISTA,OK,1,978.8,978.8,1455.1,455.8,395.9,1,1.000,637.0,1,0.986,400.2,1,1.000,0.202,6,2,43,ROJO,106.4,301.9,0.000,1,143.4,,76.5
2520.534537,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 43,25,-20.00,111.57,PISTA,OK,1,1048.5,1048.5,816.4,454.0,399.7,1,1.000,642.8,1,0.986,401.0,1,1.000,0.204,6,2,43,ROJO,100.9,299.7,0.000,1,143.4,,41.2
2520.636309,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 43,25,-20.00,110.02,PISTA,OK,1,1042.0,1042.0,1648.9,450.2,406.3,1,0.972,649.2,1,1.000,402.0,1,0.986,0.199,6,2,43,ROJO,93.2,296.2,0.000,1,143.4,,74.9
2520.736336,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 43,25,-20.00,108.18,PISTA,OK,1,1103.0,1103.0,869.0,445.3,412.0,1,1.000,657.8,1,0.945,401.8,1,1.000,0.206,6,2,43,ROJO,84.0,290.7,0.000,1,143.4,,42.4
2520.836399,AVOID_APPROACH,pure-pursuit al punto de paso del pilar 43,20,-20.00,107.26,PISTA,OK,1,299.2,1176.0,774.4,439.7,424.3,1,1.000,667.0,1,0.959,400.8,1,1.000,0.470,6,2,43,ROJO,71.6,284.9,0.000,1,143.4,,76.9
2520.937541,AVOID_PASS,manteniendo rumbo mientras pasa el pilar 43,20,-16.00,105.65,PISTA,OK,1,287.5,1236.5,730.1,435.0,433.7,1,1.000,675.5,1,0.932,401.2,1,1.000,0.596,6,2,43,ROJO,60.4,279.7,0.000,1,0.0,,44.1
